"num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","actor_2_facebook_likes","aspect_ratio","movie_facebook_likes","title_year","color","director_name","actor_2_name","genres","actor_1_name","movie_title","actor_3_name","plot_keywords","movie_imdb_link","language","country","content_rating","imdb_score"
0.31650246305418717,0.2837301587301587,0.0034782608695652175,0.008739130434782609,0.034375,0.18621012806761597,0.08872093594411984,0.03456062613250499,0.09302325581395349,0.08638070764973314,0.7499998183332013,0.0074482758620689656,0.7405063291139242,0.0,"2008","Color","Andrew Adamson","Pierfrancesco Favino","Action|Adventure|Family|Fantasy","Peter Dinklage","The Chronicles of Narnia: Prince Caspian ","Damián Alcázar","brother brother relationship|brother sister relationship|good versus evil|king|narnia","http://www.imdb.com/title/tt0499448/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.8645320197044335,0.32936507936507936,0.0,0.8260869565217391,0.040625,0.8195591397847342,0.5890840054706026,0.13353585187215447,0.06976744186046512,0.34018580747183236,0.7333331395554148,0.7241379310344828,0.42405063291139256,0.3524355300859599,"2012","Color","Joss Whedon","Robert Downey Jr.","Action|Adventure|Sci-Fi","Chris Hemsworth","The Avengers ","Scarlett Johansson","alien invasion|assassin|battle|iron man|soldier","http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1","English","USA","PG-13","5"
0.5504926108374384,0.25595238095238093,0.010956521739130434,0.043478260869565216,0.0625,0.3169781866916616,0.21937980504912238,0.08235195590273019,0.09302325581395349,0.09547341371812611,0.8333332122221342,0.3793103448275862,0.7405063291139242,0.166189111747851,"2011","Color","Rob Marshall","Sam Claflin","Action|Adventure|Fantasy","Johnny Depp","Pirates of the Caribbean: On Stranger Tides ","Stephen Graham","blackbeard|captain|pirate|revenge|soldier","http://www.imdb.com/title/tt1298650/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5541871921182266,0.19642857142857142,0.00817391304347826,0.031217391304347825,0.015625,0.23539691488302286,0.15869067719124444,0.01914333135382882,0.023255813953488372,0.06720695789681755,0.7499998183332013,0.02813793103448276,0.42405063291139256,0.11461318051575932,"2012","Color","Barry Sonnenfeld","Michael Stuhlbarg","Action|Adventure|Comedy|Family|Fantasy|Sci-Fi","Will Smith","Men in Black 3 ","Nicole Scherzinger","alien|criminal|m.i.b.|maximum security prison|prison","http://www.imdb.com/title/tt1409024/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5184729064039408,0.3115079365079365,0.0,0.03360869565217391,0.0078125,0.33544549768881743,0.20962930216675868,0.013935711784142647,0.0,0.1583316861039731,0.8333332122221342,0.03351724137931034,0.7405063291139242,0.18624641833810887,"2014","Color","Peter Jackson","Adam Brown","Adventure|Fantasy","Aidan Turner","The Hobbit: The Battle of the Five Armies ","James Nesbitt","army|elf|hobbit|middle earth|orc","http://www.imdb.com/title/tt2310332/?ref_=fn_tt_tt_1","English","New Zealand","PG-13","4"
0.4211822660098522,0.29563492063492064,0.0,0.03208695652173913,0.0013921875,0.13835474878797258,0.12531964617439528,0.004939625112298814,0.0,0.10772880015813402,0.6666664244442684,0.030413793103448276,0.7405063291139242,0.04871060171919771,"2010","Color","Ridley Scott","William Hurt","Action|Adventure|Drama|History","Mark Addy","Robin Hood ","Scott Grimes","1190s|archer|england|king of england|robin hood","http://www.imdb.com/title/tt0955308/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.625615763546798,0.3551587301587302,0.0,0.03360869565217391,0.0078125,0.33971500423432077,0.28615619150423227,0.013935711784142647,0.13953488372093023,0.18778414706463728,0.7499998183332013,0.03351724137931034,0.7405063291139242,0.23782234957020057,"2013","Color","Peter Jackson","Adam Brown","Adventure|Fantasy","Aidan Turner","The Hobbit: The Desolation of Smaug ","James Nesbitt","dwarf|elf|lake town|mountain|sword and sorcery","http://www.imdb.com/title/tt1170358/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5480295566502463,0.38492063492063494,0.0,0.0036521739130434784,0.009375,0.28671856410909013,0.18701661006096135,0.010846162045284973,0.0,0.5172959082822692,0.6899997747331696,0.031689655172413796,0.7405063291139242,0.0,"2005","Color","Peter Jackson","Thomas Kretschmann","Action|Adventure|Drama|Romance","Naomi Watts","King Kong ","Evan Parke","animal name in title|ape abducts a woman|gorilla|island|king kong","http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1","English","New Zealand","PG-13","4"
0.3866995073891626,0.37103174603174605,0.0,0.034521739130434784,0.0453125,0.8660975887379461,0.46932964996783566,0.06886087128652567,0.0,0.49950583119193515,0.6666664244442684,0.4827586206896552,0.7405063291139242,0.07449856733524356,"1997","Color","James Cameron","Kate Winslet","Drama|Romance","Leonardo DiCaprio","Titanic ","Gloria Stuart","artist|love|ship|titanic|wet","http://www.imdb.com/title/tt0120338/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.6342364532019704,0.2777777777777778,0.00408695652173913,0.4782608695652174,0.0328125,0.535429422858292,0.16136324765839388,0.09866764119196626,0.0,0.2018185412136786,0.8333332122221342,0.6551724137931034,0.7405063291139242,0.20630372492836677,"2016","Color","Anthony Russo","Scarlett Johansson","Action|Adventure|Sci-Fi","Robert Downey Jr.","Captain America: Civil War ","Chris Evans","based on comic book|knife|marvel cinematic universe|returning character killed off|superhero","http://www.imdb.com/title/tt3498820/?ref_=fn_tt_tt_1","English","USA","PG-13","5"
0.4630541871921182,0.24603174603174602,0.023130434782608695,0.02726086956521739,0.021875,0.0856969241459385,0.11976678331051943,0.04062400073089398,0.0,0.1482506424194505,0.6966664462442843,0.3448275862068966,0.7405063291139242,0.12607449856733524,"2012","Color","Peter Berg","Alexander Skarsgård","Action|Adventure|Sci-Fi|Thriller","Liam Neeson","Battleship ","Tadanobu Asano","box office flop|hawaii|naval|oahu hawaii|ship","http://www.imdb.com/title/tt1440129/?ref_=fn_tt_tt_1","English","USA","PG-13","3"
0.791871921182266,0.23214285714285715,0.015869565217391305,0.043478260869565216,0.0046875,0.8575571778927596,0.2474962405881549,0.012878960912399312,0.0,0.2547934374382289,0.4999996366664026,0.06896551724137931,0.518987341772152,0.4297994269340974,"2015","Color","Colin Trevorrow","Judy Greer","Action|Adventure|Sci-Fi|Thriller","Bryce Dallas Howard","Jurassic World ","Omar Sy","dinosaur|disaster film|experiment gone wrong|jurassic park|velociraptor","http://www.imdb.com/title/tt0369610/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.3682266009852217,0.25396825396825395,0.0,0.17391304347826086,0.0375,0.4909598157704765,0.24332404798554114,0.06606672452910634,0.023255813953488372,0.25736311524016603,0.6666664244442684,0.3793103448275862,0.7405063291139242,0.0,"2004","Color","Sam Raimi","James Franco","Action|Adventure|Fantasy|Romance","J.K. Simmons","Spider-Man 2 ","Kirsten Dunst","death|doctor|scientist|super villain|tentacle","http://www.imdb.com/title/tt0316654/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.7475369458128078,0.373015873015873,0.043478260869565216,0.13043478260869565,0.0328125,0.5377896813486673,0.32991923700362,0.04632954182083961,0.06976744186046512,0.2344336825459577,0.6666664244442684,0.13793103448275862,0.7405063291139242,0.2722063037249284,"2013","Color","Shane Black","Jon Favreau","Action|Adventure|Sci-Fi","Robert Downey Jr.","Iron Man 3 ","Don Cheadle","armor|explosion|human bomb|missile attack|terrorist","http://www.imdb.com/title/tt1300854/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5541871921182266,0.2003968253968254,0.5652173913043478,0.4782608695652174,0.0625,0.4394247808943072,0.1812773300807985,0.12175018653023313,0.0,0.14528562957106148,0.6666664244442684,0.8620689655172413,0.42405063291139256,0.06876790830945559,"2010","Color","Tim Burton","Alan Rickman","Adventure|Family|Fantasy","Johnny Depp","Alice in Wonderland ","Anne Hathaway","alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion","http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.4618226600985222,0.19246031746031747,0.001608695652173913,0.03304347826086956,0.01875,0.35303900062232935,0.13908492276117482,0.02263182738720631,0.0,0.05218422613164657,0.6666664244442684,0.026862068965517242,0.42405063291139256,0.12607449856733524,"2013","Color","Dan Scanlon","Tyler Labine","Adventure|Animation|Comedy|Family|Fantasy","Steve Buscemi","Monsters University ","Sean Hayes","cheating|fraternity|monster|singing in a car|university","http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1","English","USA","G","4"
0.4642857142857143,0.3134920634920635,0.0,0.035130434782608695,0.001521875,0.3227168183496222,0.1434612864911505,0.006072510773072648,0.046511627906976744,0.18126111879818146,0.6999997819998416,0.03296551724137931,0.7405063291139242,0.16045845272206305,"2014","Color","Michael Bay","Sophia Myles","Action|Adventure|Sci-Fi","Bingbing Li","Transformers: Age of Extinction ","Kelsey Grammer","blockbuster|bumblebee the character|semi truck and trailer|texas|truck","http://www.imdb.com/title/tt2109248/?ref_=fn_tt_tt_1","English","USA","PG-13","3"
0.645320197044335,0.24404761904761904,0.0,0.4782608695652174,0.06875,0.3088772623704976,0.10380415195302999,0.11182830082377841,0.09302325581395349,0.10081043684522632,0.7166664607776282,0.5172413793103449,0.7405063291139242,0.17191977077363896,"2013","Color","Sam Raimi","Mila Kunis","Adventure|Family|Fantasy","Tim Holmes","Oz the Great and Powerful ","James Franco","circus|magic|magician|oz|witch","http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.6083743842364532,0.26785714285714285,0.02017391304347826,0.035869565217391305,0.0234375,0.2667353775271253,0.1900992981839422,0.04359630289464468,0.0,0.2107135797588456,0.6666664244442684,0.3448275862068966,0.7405063291139242,0.1174785100286533,"2014","Color","Marc Webb","Andrew Garfield","Action|Adventure|Fantasy|Sci-Fi","Emma Stone","The Amazing Spider-Man 2 ","B.J. Novak","costumed hero|death of girlfriend|masked vigilante|returning character killed off|teenager","http://www.imdb.com/title/tt1872181/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.3731527093596059,0.19642857142857142,0.02117391304347826,0.03373913043478261,0.0015625,0.2517413305069508,0.059874218749537654,0.006824722488693984,0.0,0.055742241549713384,0.6666664244442684,0.031689655172413796,0.7405063291139242,0.02865329512893983,"2011","Color","John Lasseter","Thomas Kretschmann","Adventure|Animation|Comedy|Family|Sport","Joe Mantegna","Cars 2 ","Eddie Izzard","best friend|car race|conspiracy|gadget car|spy","http://www.imdb.com/title/tt1216475/?ref_=fn_tt_tt_1","English","USA","G","4"
0.5184729064039408,0.22023809523809523,0.016,0.042956521739130435,0.0359375,0.164784883889461,0.16930816761443496,0.041825407701795256,0.0,0.19233050009883376,0.6666664244442684,0.10344827586206896,0.7405063291139242,0.0,"2009","Color","McG","Bryce Dallas Howard","Action|Adventure|Sci-Fi","Christian Bale","Terminator Salvation ","Common","death row|future|machine|rescue|skynet","http://www.imdb.com/title/tt0438488/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.520935960591133,0.2638888888888889,0.0,0.6086956521739131,0.040625,0.4602647355621017,0.16465484131169,0.12052137103528086,0.0,0.1296698952362127,0.6333330668886953,0.7931034482758621,0.7405063291139242,0.2693409742120344,"2015","Color","James Wan","Paul Walker","Action|Crime|Thriller","Jason Statham","Furious 7 ","Vin Diesel","car falling off a cliff|hospital|revenge|star died before release|terrorist","http://www.imdb.com/title/tt2820852/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.8041871921182266,0.23015873015873015,0.01717391304347826,0.043478260869565216,0.0265625,0.2660748670143077,0.275195456866926,0.04932316172551886,0.0,0.19648151808657838,0.6333330668886953,0.3793103448275862,0.7405063291139242,0.36962750716332377,"2013","Color","Marc Forster","Brad Pitt","Action|Adventure|Horror|Sci-Fi|Thriller","Peter Capaldi","World War Z ","Mireille Enos","chaos|disease|infection|pandemic|zombie","http://www.imdb.com/title/tt0816711/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.6625615763546798,0.28174603174603174,0.0,0.8695652173913043,0.053125,0.3075780084405286,0.30425640579514596,0.139226166004294,0.16279069767441862,0.1484483099426764,0.6666664244442684,0.7586206896551724,0.7405063291139242,0.2349570200573066,"2014","Color","Bryan Singer","Peter Dinklage","Action|Adventure|Fantasy|Sci-Fi|Thriller","Jennifer Lawrence","X-Men: Days of Future Past ","Hugh Jackman","dystopia|super strength|supernatural power|time paradox|time travel","http://www.imdb.com/title/tt1877832/?ref_=fn_tt_tt_1","English","USA","PG-13","5"
0.7253694581280788,0.24801587301587302,0.6086956521739131,0.04034782608695652,0.0296875,0.300794687682052,0.23409728842988853,0.03260243935864054,0.0,0.23127100217434277,0.6333330668886953,0.03382758620689655,0.7405063291139242,0.2636103151862464,"2013","Color","J.J. Abrams","Bruce Greenwood","Action|Adventure|Sci-Fi","Benedict Cumberbatch","Star Trek Into Darkness ","Noel Clarke","admiral|captain|manhunt|mission|space","http://www.imdb.com/title/tt1408101/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.6022167487684729,0.2698412698412698,0.043478260869565216,0.0033478260869565218,0.0453125,0.1904162412671511,0.21476849657258817,0.04533065338875946,0.09302325581395349,0.14864597746590236,0.3499995276663234,0.017551724137931036,0.7405063291139242,0.32951289398280803,"2013","Color","Baz Luhrmann","Elizabeth Debicki","Drama|Romance","Leonardo DiCaprio","The Great Gatsby ","Steve Bisley","ingratitude|mansion|party|title appears in writing|tragedy","http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1","English","Australia","PG-13","4"
0.7068965517241379,0.24603174603174602,0.0,0.03995652173913043,0.025,0.1338389995072818,0.2255605681046824,0.029183987331171106,0.0,0.21842261316465705,0.6333330668886953,0.033379310344827585,0.42405063291139256,0.23782234957020057,"2013","Color","Guillermo del Toro","Clifton Collins Jr.","Action|Adventure|Sci-Fi","Charlie Hunnam","Pacific Rim ","Larry Joe Campbell","giant monster|kaiju|pilot|portal|robot","http://www.imdb.com/title/tt1663662/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5258620689655172,0.2916666666666667,0.0,0.025260869565217392,0.001396875,0.4633214766829784,0.1930304854124168,0.003948350159121709,0.046511627906976744,0.17750543585688872,0.6499997456664819,0.028586206896551725,0.7405063291139242,0.1318051575931232,"2011","Color","Michael Bay","Lester Speight","Action|Adventure|Sci-Fi","Glenn Morshower","Transformers: Dark of the Moon ","Kevin Dunn","autobot|decepticon|job interview|moon|spacecraft","http://www.imdb.com/title/tt1399103/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5775862068965517,0.22817460317460317,0.6086956521739131,0.043478260869565216,0.0171875,0.41684231722738535,0.1975678188428054,0.02277800618214487,0.046511627906976744,0.40581142518284247,0.6166663881109087,0.034482758620689655,0.7405063291139242,0.014326647564469915,"2008","Color","Steven Spielberg","Ray Winstone","Action|Adventure|Fantasy","Harrison Ford","Indiana Jones and the Kingdom of the Crystal Skull ","Jim Broadbent","cult figure|femme fatale|indiana jones|unsubtitled foreign language|year 1957","http://www.imdb.com/title/tt0367882/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.3657635467980296,0.17063492063492064,0.00491304347826087,0.00491304347826087,4.296875E-4,0.16182676662042308,0.03718340899501053,0.0010597962633045544,0.0,0.06799762798972128,0.4499996003330429,0.005172413793103448,0.7405063291139242,0.05730659025787966,"2015","Color","Peter Sohn","Jack McGraw","Adventure|Animation|Comedy|Family|Fantasy","A.J. Buckley","The Good Dinosaur ","Peter Sohn","apatosaurus|asteroid|dinosaur|fear|river","http://www.imdb.com/title/tt1979388/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.5997536945812808,0.17063492063492064,0.002434782608695652,0.036434782608695655,0.003125,0.3120055834954081,0.16188758278547413,0.0076210923819530095,0.0,0.08440403241747381,0.6166663881109087,0.034482758620689655,0.7405063291139242,0.11174785100286533,"2012","Color","Mark Andrews","John Ratzenberger","Adventure|Animation|Comedy|Family|Fantasy","Kelly Macdonald","Brave ","Julie Walters","archery|coming of age|female warrior|princess|rebellious daughter","http://www.imdb.com/title/tt1217209/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.39532019704433496,0.22817460317460317,0.029608695652173913,0.004565217391304348,0.001559375,0.1715548832485059,0.031721683387986095,0.0020206173008694593,0.09302325581395349,0.08519470251037754,0.6166663881109087,0.004103448275862069,0.7405063291139242,0.08595988538681948,"2016","Color","Justin Lin","Melissa Roxburgh","Action|Adventure|Sci-Fi|Thriller","Sofia Boutella","Star Trek Beyond ","Lydia Wilson","hatred|sequel|space opera|star trek|third part","http://www.imdb.com/title/tt2660888/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5172413793103449,0.18055555555555555,0.020652173913043477,0.022695652173913044,0.0015625,0.2942867244970036,0.4254050429676658,0.004530019947314726,0.0,0.2059695592014232,0.5999997093331221,0.02513793103448276,0.7405063291139242,0.045845272206303724,"2008","Color","Andrew Stanton","Fred Willard","Adventure|Animation|Family|Sci-Fi","John Ratzenberger","WALL·E ","Jeff Garlin","earth|obesity|plant|robot|soil","http://www.imdb.com/title/tt0910970/?ref_=fn_tt_tt_1","English","USA","G","5"
0.19827586206896552,0.16666666666666666,0.018260869565217393,0.007521739130434782,4.1875E-4,0.18419413656322633,0.07165459689813755,0.001713032753186241,0.046511627906976744,0.04348685510970548,0.4666662791108295,0.009241379310344827,0.7405063291139242,0.0,"2007","Color","Brett Ratner","Dana Ivey","Action|Comedy|Crime|Thriller","Tzi Ma","Rush Hour 3 ","Noémie Lenoir","ambassador|assassination|chinese|french|triad","http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.45073891625615764,0.2996031746031746,0.03373913043478261,0.013478260869565217,0.0015625,0.21842309436516572,0.16772391802618006,0.0032646597536278225,0.0,0.2083415694801344,0.6666664244442684,0.016137931034482758,0.7405063291139242,0.03724928366762178,"2009","Color","Roland Emmerich","Liam James","Action|Adventure|Sci-Fi","Oliver Platt","2012 ","Tom McCarthy","ark|catastrophe|geologist|president|writer","http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1","English","USA","PG-13","3"
0.29433497536945813,0.1765873015873016,0.0,0.43478260869565216,0.028125,0.18126088564347814,0.043085434076693775,0.07442632436465518,0.0,0.04902154576003163,0.6666664244442684,0.4827586206896552,0.7405063291139242,0.0,"2009","Color","Robert Zemeckis","Colin Firth","Animation|Drama|Family|Fantasy","Robin Wright","A Christmas Carol ","Gary Oldman","charles dickens|christmas|christmas eve|ghost|scrooge","http://www.imdb.com/title/tt1067106/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.3041871921182266,0.20436507936507936,0.012260869565217391,0.004478260869565217,0.0171875,0.16311725138517538,0.025072806240416533,0.03224308315441658,0.046511627906976744,0.04704487052777229,0.5999997093331221,0.3448275862068966,0.7405063291139242,0.0830945558739255,"2016","Color","David Yates","Alexander Skarsgård","Action|Adventure|Drama|Romance","Christoph Waltz","The Legend of Tarzan ","Casper Crump","africa|capture|jungle|male objectification|tarzan","http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.3485221674876847,0.2837301587301587,0.0034782608695652175,0.0035652173913043477,0.0015625,0.38357331017190227,0.1695513975661618,0.0020053903430633595,0.11627906976744186,0.2889899189563155,0.5999997093331221,0.006551724137931035,0.7405063291139242,0.0,"2005","Color","Andrew Adamson","Kiran Shah","Adventure|Family|Fantasy","Jim Broadbent","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ","Shane Rangi","hide and seek|lion|magic|professor|snow","http://www.imdb.com/title/tt0363771/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.48645320197044334,0.2718253968253968,0.0,0.043478260869565216,0.053125,0.20379193483609528,0.08780778797449813,0.07565361716382683,0.13953488372093023,0.122751531923305,0.5933330378220075,0.4482758620689655,0.7405063291139242,0.15472779369627507,"2016","Color","Bryan Singer","Michael Fassbender","Action|Adventure|Sci-Fi","Jennifer Lawrence","X-Men: Apocalypse ","Tye Sheridan","mutant|superhero|superhero team|x men|year 1983","http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.5012315270935961,0.1765873015873016,0.0,0.011391304347826087,0.0015625,0.3852428716558509,0.3938845717051958,0.004012303381907329,0.023255813953488372,0.13896026882783158,0.5833330305553356,0.029241379310344828,0.42405063291139256,0.07736389684813753,"2009","Color","Pete Docter","Delroy Lindo","Adventure|Animation|Comedy|Family","John Ratzenberger","Up ","Jess Harnell","balloon|house|promise|retirement|skeleton","http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1","English","USA","PG","5"
0.2684729064039409,0.17261904761904762,4.782608695652174E-4,0.019956521739130435,0.0015625,0.26078959028425935,0.06778954868712048,0.003927032418193169,0.046511627906976744,0.03676615932002372,0.5833330305553356,0.03355172413793103,0.7405063291139242,0.0,"2009","Color","Rob Letterman","Rainn Wilson","Action|Adventure|Animation|Comedy|Family|Sci-Fi","Amy Poehler","Monsters vs. Aliens ","Stephen Colbert","alien|alien invasion|alien space craft|giant|giantess","http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1","English","USA","PG","4"
0.5972906403940886,0.2361111111111111,0.17391304347826086,0.17391304347826086,0.0328125,0.4185346990535646,0.41209012646182086,0.0597688547805034,0.06976744186046512,0.2083415694801344,0.4666662791108295,0.41379310344827586,0.7405063291139242,0.02865329512893983,"2008","Color","Jon Favreau","Jeff Bridges","Action|Adventure|Sci-Fi","Robert Downey Jr.","Iron Man ","Jon Favreau","afghanistan|billionaire|inventor|playboy|u.s. air force","http://www.imdb.com/title/tt0371746/?ref_=fn_tt_tt_1","English","USA","PG-13","4"
0.8386699507389163,0.2361111111111111,0.7391304347826086,0.043478260869565216,0.0265625,0.09706690358271286,0.14518520096652837,0.05484293393023008,0.0,0.1338209132239573,0.566666351777549,0.5517241379310345,0.42405063291139256,0.12034383954154727,"2011","Color","Martin Scorsese","Christopher Lee","Adventure|Drama|Family|Mystery","Chloë Grace Moretz","Hugo ","Ray Winstone","automaton|mechanical|railway station|steampunk|train","http://www.imdb.com/title/tt0970179/?ref_=fn_tt_tt_1","English","USA","PG","4"
